time_step,actuator_comp_ratio,actuator_valve_cmd
156086,2,1
156087,2,1
156088,2,1
156089,2,1
156090,2,1
156091,2,1
156092,2,1
156093,2,1
156094,2,1
156095,2,1
156096,2,1
156097,2,1
156098,2,1
156099,2,1
156100,2,1
156101,2,1
156102,2,1
156103,2,1
156104,2,1
156105,2,1
156106,2,1
156107,2,1
156108,2,1
156109,2,1
156110,2,1
156111,2,1
156112,2,1
156113,2,1
156114,2,1
156115,2,1
156116,2,1
156117,2,1
156118,2,1
156119,2,1
156120,2,1
156121,2,1
156122,2,1
156123,2,1
156124,2,1
156125,2,1
156126,2,1
156127,2,1
156128,2,1
156129,2,1
156130,2,1
156131,2,1
156132,2,1
156133,2,1
156134,2,1
156135,2,1
156136,2,1
156137,2,1
156138,2,1
156139,2,1
156140,2,1
156141,2,1
156142,2,1
156143,2,1
156144,2,1
156145,2,1
156146,2,1
156147,2,1
156148,2,1
156149,2,1
156150,2,1
156151,2,1
156152,2,1
156153,2,1
156154,2,1
156155,2,1
156156,2,1
156157,2,1
156158,2,1
156159,2,1
156160,2,1
156161,2,1
156162,2,1
156163,2,1
156164,2,1
156165,2,1
156166,2,1
156167,2,1
156168,2,1
156169,2,1
156170,2,1
156171,2,1
156172,2,1
156173,2,1
156174,2,1
156175,2,1
156176,2,1
156177,2,1
156178,2,1
156179,2,1
156180,2,1
156181,2,1
156182,2,1
156183,2,1
156184,2,1
156185,2,1
156186,2,1
156187,2,1
156188,2,1
156189,2,1
156190,2,1
156191,2,1
156192,2,1
156193,2,1
156194,2,1
156195,2,1
156196,2,1
156197,2,1
156198,2,1
156199,2,1
156200,2,1
156201,2,1
156202,2,1
156203,2,1
156204,2,1
156205,2,1
156206,2,1
156207,2,1
156208,2,1
156209,2,1
156210,2,1
156211,2,1
156212,2,1
156213,2,1
156214,2,1
156215,2,1
156216,2,1
156217,2,1
156218,2,1
156219,2,1
156220,2,1
156221,2,1
156222,2,1
156223,2,1
156224,2,1
156225,2,1
156226,2,1
156227,2,1
156228,2,1
156229,2,1
156230,2,1
156231,2,1
156232,2,1
156233,2,1
156234,2,1
156235,2,1
156236,2,1
156237,2,1
156238,2,1
156239,2,1
156240,2,1
156241,2,1
156242,2,1
156243,2,1
156244,2,1
156245,2,1
156246,2,1
156247,2,1
156248,2,1
156249,2,1
156250,2,1
156251,2,1
156252,2,1
156253,2,1
156254,2,1
156255,2,1
156256,2,1
156257,2,1
156258,2,1
156259,2,1
156260,2,1
156261,2,1
156262,2,1
156263,2,1
156264,2,1
156265,2,1
156266,2,1
156267,2,1
156268,2,1
156269,2,1
156270,2,1
156271,2,1
156272,2,1
156273,2,1
156274,2,1
156275,2,1
156276,2,1
156277,2,1
156278,2,1
156279,2,1
156280,2,1
156281,2,1
156282,2,1
156283,2,1
156284,2,1
156285,2,1
156286,2,1
156287,2,1
156288,2,1
156289,2,1
156290,2,1
156291,2,1
156292,2,1
156293,2,1
156294,2,1
156295,2,1
156296,2,1
156297,2,1
156298,2,1
156299,2,1
156300,2,1
156301,2,1
156302,2,1
156303,2,1
156304,2,1
156305,2,1
156306,2,1
156307,2,1
156308,2,1
156309,2,1
156310,2,1
156311,2,1
156312,2,1
156313,2,1
156314,2,1
156315,2,1
156316,2,1
156317,2,1
156318,2,1
156319,2,1
156320,2,1
156321,2,1
156322,2,1
156323,2,1
156324,2,1
156325,2,1
156326,2,1
156327,2,1
156328,2,1
156329,2,1
156330,2,1
156331,2,1
156332,2,1
156333,2,1
156334,2,1
156335,2,1
156336,2,1
156337,2,1
156338,2,1
156339,2,1
156340,2,1
156341,2,1
156342,2,1
156343,2,1
156344,2,1
156345,2,1
156346,2,1
156347,2,1
156348,2,1
156349,2,1
156350,2,1
156351,2,1
156352,2,1
156353,2,1
156354,2,1
156355,2,1
156356,2,1
156357,2,1
156358,2,1
156359,2,1
156360,2,1
156361,2,1
156362,2,1
156363,2,1
156364,2,1
156365,2,1
156366,2,1
156367,2,1
156368,2,1
156369,2,1
156370,2,1
156371,2,1
156372,2,1
156373,2,1
156374,2,1
156375,2,1
156376,2,1
156377,2,1
156378,2,1
156379,2,1
156380,2,1
156381,2,1
156382,2,1
156383,2,1
156384,2,1
156385,2,1
156386,2,1
156387,2,1
156388,2,1
156389,2,1
156390,2,1
156391,2,1
156392,2,1
156393,2,1
156394,2,1
156395,2,1
156396,2,1
156397,2,1
156398,2,1
156399,2,1
156400,2,1
156401,2,1
156402,2,1
156403,2,1
156404,2,1
156405,2,1
156406,2,1
156407,2,1
156408,2,1
156409,2,1
156410,2,1
156411,2,1
156412,2,1
156413,2,1
156414,2,1
156415,2,1
156416,2,1
156417,2,1
156418,2,1
156419,2,1
156420,2,1
156421,2,1
156422,2,1
156423,2,1
156424,2,1
156425,2,1
156426,2,1
156427,2,1
156428,2,1
156429,2,1
156430,2,1
156431,2,1
156432,2,1
156433,2,1
156434,2,1
156435,2,1
156436,2,1
156437,2,1
156438,2,1
156439,2,1
156440,2,1
156441,2,1
156442,2,1
156443,2,1
156444,2,1
156445,2,1
156446,2,1
156447,2,1
156448,2,1
156449,2,1
156450,2,1
156451,2,1
156452,2,1
156453,2,1
156454,2,1
156455,2,1
156456,2,1
156457,2,1
156458,2,1
156459,2,1
156460,2,1
156461,2,1
156462,2,1
156463,2,1
156464,2,1
156465,2,1
156466,2,1
156467,2,1
156468,2,1
156469,2,1
156470,2,1
156471,2,1
156472,2,1
156473,2,1
156474,2,1
156475,2,1
156476,2,1
156477,2,1
156478,2,1
156479,2,1
156480,2,1
156481,2,1
156482,2,1
156483,2,1
156484,2,1
156485,2,1
156486,2,1
156487,2,1
156488,2,1
156489,2,1
156490,2,1
156491,2,1
156492,2,1
156493,2,1
156494,2,1
156495,2,1
156496,2,1
156497,2,1
156498,2,1
156499,2,1
156500,2,1
156501,2,1
156502,2,1
156503,2,1
156504,2,1
156505,2,1
156506,2,1
156507,2,1
156508,2,1
156509,2,1
156510,2,1
156511,2,1
156512,2,1
156513,2,1
156514,2,1
156515,2,1
156516,2,1
156517,2,1
156518,2,1
156519,2,1
156520,2,1
156521,2,1
156522,2,1
156523,2,1
156524,2,1
156525,2,1
156526,2,1
156527,2,1
156528,2,1
156529,2,1
156530,2,1
156531,2,1
156532,2,1
156533,2,1
156534,2,1
156535,2,1
156536,2,1
156537,2,1
156538,2,1
156539,2,1
156540,2,1
156541,2,1
156542,2,1
156543,2,1
156544,2,1
156545,2,1
156546,2,1
156547,2,1
156548,2,1
156549,2,1
156550,2,1
156551,2,1
156552,2,1
156553,2,1
156554,2,1
156555,2,1
156556,2,1
156557,2,1
156558,2,1
156559,2,1
156560,2,1
156561,2,1
156562,2,1
156563,2,1
156564,2,1
156565,2,1
156566,2,1
156567,2,1
156568,2,1
156569,2,1
156570,2,1
156571,2,1
156572,2,1
156573,2,1
156574,2,1
156575,2,1
156576,2,1
156577,2,1
156578,2,1
156579,2,1
156580,2,1
156581,2,1
156582,2,1
156583,2,1
156584,2,1
156585,2,1
156586,2,1
156587,2,1
156588,2,1
156589,2,1
156590,2,1
156591,2,1
156592,2,1
156593,2,1
156594,2,1
156595,2,1
156596,2,1
156597,2,1
156598,2,1
156599,2,1
156600,2,1
156601,2,1
156602,2,1
156603,2,1
156604,2,1
156605,2,1
156606,2,1
156607,2,1
156608,2,1
156609,2,1
156610,2,1
156611,2,1
156612,2,1
156613,2,1
156614,2,1
156615,2,1
156616,2,1
156617,2,1
156618,2,1
156619,2,1
156620,2,1
156621,2,1
156622,2,1
156623,2,1
156624,2,1
156625,2,1
156626,2,1
156627,2,1
156628,2,1
156629,2,1
156630,2,1
156631,2,1
156632,2,1
156633,2,1
156634,2,1
156635,2,1
156636,2,1
156637,2,1
156638,2,1
156639,2,1
156640,2,1
156641,2,1
156642,2,1
156643,2,1
156644,2,1
156645,2,1
156646,2,1
156647,2,1
156648,2,1
156649,2,1
156650,2,1
156651,2,1
156652,2,1
156653,2,1
156654,2,1
156655,2,1
156656,2,1
156657,2,1
156658,2,1
156659,2,1
156660,2,1
156661,2,1
156662,2,1
156663,2,1
156664,2,1
156665,2,1
156666,2,1
156667,2,1
156668,2,1
156669,2,1
156670,2,1
156671,2,1
156672,2,1
156673,2,1
156674,2,1
156675,2,1
156676,2,1
156677,2,1
156678,2,1
156679,2,1
156680,2,1
156681,2,1
156682,2,1
156683,2,1
156684,2,1
156685,2,1
156686,2,1
156687,2,1
156688,2,1
156689,2,1
156690,2,1
156691,2,1
156692,2,1
156693,2,1
156694,2,1
156695,2,1
156696,2,1
156697,2,1
156698,2,1
156699,2,1
156700,2,1
156701,2,1
156702,2,1
156703,2,1
156704,2,1
156705,2,1
156706,2,1
156707,2,1
156708,2,1
156709,2,1
156710,2,1
156711,2,1
156712,2,1
156713,2,1
156714,2,1
156715,2,1
156716,2,1
156717,2,1
156718,2,1
156719,2,1
156720,2,1
156721,2,1
156722,2,1
156723,2,1
156724,2,1
156725,2,1
156726,2,1
156727,2,1
156728,2,1
156729,2,1
156730,2,1
156731,2,1
156732,2,1
156733,2,1
156734,2,1
156735,2,1
156736,2,1
156737,2,1
156738,2,1
156739,2,1
156740,2,1
156741,2,1
156742,2,1
156743,2,1
156744,2,1
156745,2,1
156746,2,1
156747,2,1
156748,2,1
156749,2,1
156750,2,1
156751,2,1
156752,2,1
156753,2,1
156754,2,1
156755,2,1
156756,2,1
156757,2,1
156758,2,1
156759,2,1
156760,2,1
156761,2,1
156762,2,1
156763,2,1
156764,2,1
156765,2,1
156766,2,1
156767,2,1
156768,2,1
156769,2,1
156770,2,1
156771,2,1
156772,2,1
156773,2,1
156774,2,1
156775,2,1
156776,2,1
156777,2,1
156778,2,1
156779,2,1
156780,2,1
156781,2,1
156782,2,1
156783,2,1
156784,2,1
156785,2,1
156786,2,1
156787,2,1
156788,2,1
156789,2,1
156790,2,1
156791,2,1
156792,2,1
156793,2,1
156794,2,1
156795,2,1
156796,2,1
156797,2,1
156798,2,1
156799,2,1
156800,2,1
156801,2,1
156802,2,1
156803,2,1
156804,2,1
156805,2,1
156806,2,1
156807,2,1
156808,2,1
156809,2,1
156810,2,1
156811,2,1
156812,2,1
156813,2,1
156814,2,1
156815,2,1
156816,2,1
156817,2,1
156818,2,1
156819,2,1
156820,2,1
156821,2,1
156822,2,1
156823,2,1
156824,2,1
156825,2,1
156826,2,1
156827,2,1
156828,2,1
156829,2,1
156830,2,1
156831,2,1
156832,2,1
156833,2,1
156834,2,1
156835,2,1
156836,2,1
156837,2,1
156838,2,1
156839,2,1
156840,2,1
156841,2,1
156842,2,1
156843,2,1
156844,2,1
156845,2,1
156846,2,1
156847,2,1
156848,2,1
156849,2,1
156850,2,1
156851,2,1
156852,2,1
156853,2,1
156854,2,1
156855,2,1
156856,2,1
156857,2,1
156858,2,1
156859,2,1
156860,2,1
156861,2,1
156862,2,1
156863,2,1
156864,2,1
156865,2,1
156866,2,1
156867,2,1
156868,2,1
156869,2,1
156870,2,1
156871,2,1
156872,2,1
156873,2,1
156874,2,1
156875,2,1
156876,2,1
156877,2,1
156878,2,1
156879,2,1
156880,2,1
156881,2,1
156882,2,1
156883,2,1
156884,2,1
156885,2,1
156886,2,1
156887,2,1
156888,2,1
156889,2,1
156890,2,1
156891,2,1
156892,2,1
156893,2,1
156894,2,1
156895,2,1
156896,2,1
156897,2,1
156898,2,1
156899,2,1
156900,2,1
156901,2,1
156902,2,1
156903,2,1
156904,2,1
156905,2,1
156906,2,1
156907,2,1
156908,2,1
156909,2,1
156910,2,1
156911,2,1
156912,2,1
156913,2,1
156914,2,1
156915,2,1
156916,2,1
156917,2,1
156918,2,1
156919,2,1
156920,2,1
156921,2,1
156922,2,1
156923,2,1
156924,2,1
156925,2,1
156926,2,1
156927,2,1
156928,2,1
156929,2,1
156930,2,1
156931,2,1
156932,2,1
156933,2,1
156934,2,1
156935,2,1
156936,2,1
156937,2,1
156938,2,1
156939,2,1
156940,2,1
156941,2,1
156942,2,1
156943,2,1
156944,2,1
156945,2,1
156946,2,1
156947,2,1
156948,2,1
156949,2,1
156950,2,1
156951,2,1
156952,2,1
156953,2,1
156954,2,1
156955,2,1
156956,2,1
156957,2,1
156958,2,1
156959,2,1
156960,2,1
156961,2,1
156962,2,1
156963,2,1
156964,2,1
156965,2,1
156966,2,1
156967,2,1
156968,2,1
156969,2,1
156970,2,1
156971,2,1
156972,2,1
156973,2,1
156974,2,1
156975,2,1
156976,2,1
156977,2,1
156978,2,1
156979,2,1
156980,2,1
156981,2,1
156982,2,1
156983,2,1
156984,2,1
156985,2,1
156986,2,1
156987,2,1
156988,2,1
156989,2,1
156990,2,1
156991,2,1
156992,2,1
156993,2,1
156994,2,1
156995,2,1
156996,2,1
156997,2,1
156998,2,1
156999,2,1
157000,2,1
157001,2,1
157002,2,1
157003,2,1
157004,2,1
157005,2,1
157006,2,1
157007,2,1
157008,2,1
157009,2,1
157010,2,1
157011,2,1
157012,2,1
157013,2,1
157014,2,1
157015,2,1
157016,2,1
157017,2,1
157018,2,1
157019,2,1
157020,2,1
157021,2,1
157022,2,1
157023,2,1
157024,2,1
157025,2,1
157026,2,1
157027,2,1
157028,2,1
157029,2,1
157030,2,1
157031,2,1
157032,2,1
157033,2,1
157034,2,1
157035,2,1
157036,2,1
157037,2,1
157038,2,1
157039,2,1
157040,2,1
157041,2,1
157042,2,1
157043,2,1
157044,2,1
157045,2,1
157046,2,1
157047,2,1
157048,2,1
157049,2,1
157050,2,1
157051,2,1
157052,2,1
157053,2,1
157054,2,1
157055,2,1
157056,2,1
157057,2,1
157058,2,1
157059,2,1
157060,2,1
157061,2,1
157062,2,1
157063,2,1
157064,2,1
157065,2,1
157066,2,1
157067,2,1
157068,2,1
157069,2,1
157070,2,1
157071,2,1
157072,2,1
157073,2,1
157074,2,1
157075,2,1
157076,2,1
157077,2,1
157078,2,1
157079,2,1
157080,2,1
157081,2,1
157082,2,1
157083,2,1
157084,2,1
157085,2,1
157086,2,1
157087,2,1
157088,2,1
157089,2,1
157090,2,1
157091,2,1
157092,2,1
157093,2,1
157094,2,1
157095,2,1
157096,2,1
157097,2,1
157098,2,1
157099,2,1
157100,2,1
157101,2,1
157102,2,1
157103,2,1
157104,2,1
157105,2,1
157106,2,1
157107,2,1
157108,2,1
157109,2,1
157110,2,1
157111,2,1
157112,2,1
157113,2,1
157114,2,1
157115,2,1
157116,2,1
157117,2,1
157118,2,1
157119,2,1
157120,2,1
157121,2,1
157122,2,1
157123,2,1
157124,2,1
157125,2,1
157126,2,1
157127,2,1
157128,2,1
157129,2,1
157130,2,1
157131,2,1
157132,2,1
157133,2,1
157134,2,1
157135,2,1
157136,2,1
157137,2,1
157138,2,1
157139,2,1
157140,2,1
157141,2,1
157142,2,1
157143,2,1
157144,2,1
157145,2,1
157146,2,1
157147,2,1
157148,2,1
157149,2,1
157150,2,1
157151,2,1
157152,2,1
157153,2,1
157154,2,1
157155,2,1
157156,2,1
157157,2,1
157158,2,1
157159,2,1
157160,2,1
157161,2,1
157162,2,1
157163,2,1
157164,2,1
157165,2,1
157166,2,1
157167,2,1
157168,2,1
157169,2,1
157170,2,1
157171,2,1
157172,2,1
157173,2,1
157174,2,1
157175,2,1
157176,2,1
157177,2,1
157178,2,1
157179,2,1
157180,2,1
157181,2,1
157182,2,1
157183,2,1
157184,2,1
157185,2,1
157186,2,1
157187,2,1
157188,2,1
157189,2,1
157190,2,1
157191,2,1
157192,2,1
157193,2,1
157194,2,1
157195,2,1
157196,2,1
157197,2,1
157198,2,1
157199,2,1
157200,2,1
157201,2,1
157202,2,1
157203,2,1
157204,2,1
157205,2,1
157206,2,1
157207,2,1
157208,2,1
157209,2,1
157210,2,1
157211,2,1
157212,2,1
157213,2,1
157214,2,1
157215,2,1
157216,2,1
157217,2,1
157218,2,1
157219,2,1
157220,2,1
157221,2,1
157222,2,1
157223,2,1
157224,2,1
157225,2,1
157226,2,1
157227,2,1
157228,2,1
157229,2,1
157230,2,1
157231,2,1
157232,2,1
157233,2,1
157234,2,1
157235,2,1
157236,2,1
157237,2,1
157238,2,1
157239,2,1
157240,2,1
157241,2,1
157242,2,1
157243,2,1
157244,2,1
157245,2,1
157246,2,1
157247,2,1
157248,2,1
157249,2,1
157250,2,1
157251,2,1
157252,2,1
157253,2,1
157254,2,1
157255,2,1
157256,2,1
157257,2,1
157258,2,1
157259,2,1
157260,2,1
157261,2,1
157262,2,1
157263,2,1
157264,2,1
157265,2,1
157266,2,1
157267,2,1
157268,2,1
157269,2,1
157270,2,1
157271,2,1
157272,2,1
157273,2,1
157274,2,1
157275,2,1
157276,2,1
157277,2,1
157278,2,1
157279,2,1
157280,2,1
157281,2,1
157282,2,1
157283,2,1
157284,2,1
157285,2,1
157286,2,1
157287,2,1
157288,2,1
157289,2,1
157290,2,1
157291,2,1
157292,2,1
157293,2,1
157294,2,1
157295,2,1
157296,2,1
157297,2,1
157298,2,1
157299,2,1
157300,2,1
157301,2,1
157302,2,1
157303,2,1
157304,2,1
157305,2,1
157306,2,1
157307,2,1
157308,2,1
157309,2,1
157310,2,1
157311,2,1
157312,2,1
157313,2,1
157314,2,1
157315,2,1
157316,2,1
157317,2,1
157318,2,1
157319,2,1
157320,2,1
157321,2,1
157322,2,1
157323,2,1
157324,2,1
157325,2,1
157326,2,1
157327,2,1
157328,2,1
157329,2,1
157330,2,1
157331,2,1
157332,2,1
157333,2,1
157334,2,1
157335,2,1
157336,2,1
157337,2,1
157338,2,1
157339,2,1
157340,2,1
157341,2,1
157342,2,1
157343,2,1
157344,2,1
157345,2,1
157346,2,1
157347,2,1
157348,2,1
157349,2,1
157350,2,1
157351,2,1
157352,2,1
157353,2,1
157354,2,1
157355,2,1
157356,2,1
157357,2,1
157358,2,1
157359,2,1
157360,2,1
157361,2,1
157362,2,1
157363,2,1
157364,2,1
157365,2,1
157366,2,1
157367,2,1
157368,2,1
157369,2,1
157370,2,1
157371,2,1
157372,2,1
157373,2,1
157374,2,1
157375,2,1
157376,2,1
157377,2,1
157378,2,1
157379,2,1
157380,2,1
157381,2,1
157382,2,1
157383,2,1
157384,2,1
157385,2,1
157386,2,1
157387,2,1
157388,2,1
157389,2,1
157390,2,1
157391,2,1
157392,2,1
157393,2,1
157394,2,1
157395,2,1
157396,2,1
157397,2,1
157398,2,1
157399,2,1
157400,2,1
157401,2,1
157402,2,1
157403,2,1
157404,2,1
157405,2,1
157406,2,1
157407,2,1
157408,2,1
157409,2,1
157410,2,1
157411,2,1
157412,2,1
157413,2,1
157414,2,1
157415,2,1
157416,2,1
157417,2,1
157418,2,1
157419,2,1
157420,2,1
157421,2,1
157422,2,1
157423,2,1
157424,2,1
157425,2,1
157426,2,1
157427,2,1
157428,2,1
157429,2,1
157430,2,1
157431,2,1
157432,2,1
157433,2,1
157434,2,1
157435,2,1
157436,2,1
157437,2,1
157438,2,1
157439,2,1
157440,2,1
157441,2,1
157442,2,1
157443,2,1
157444,2,1
157445,2,1
157446,2,1
157447,2,1
157448,2,1
157449,2,1
157450,2,1
157451,2,1
157452,2,1
157453,2,1
157454,2,1
157455,2,1
157456,2,1
157457,2,1
157458,2,1
157459,2,1
157460,2,1
157461,2,1
157462,2,1
157463,2,1
157464,2,1
157465,2,1
157466,2,1
157467,2,1
157468,2,1
157469,2,1
157470,2,1
157471,2,1
157472,2,1
157473,2,1
157474,2,1
157475,2,1
157476,2,1
157477,2,1
157478,2,1
157479,2,1
157480,2,1
157481,2,1
157482,2,1
157483,2,1
157484,2,1
157485,2,1
157486,2,1
157487,2,1
157488,2,1
157489,2,1
157490,2,1
157491,2,1
157492,2,1
157493,2,1
157494,2,1
157495,2,1
157496,2,1
157497,2,1
157498,2,1
157499,2,1
157500,2,1
157501,2,1
157502,2,1
157503,2,1
157504,2,1
157505,2,1
157506,2,1
157507,2,1
157508,2,1
157509,2,1
157510,2,1
157511,2,1
157512,2,1
157513,2,1
157514,2,1
157515,2,1
157516,2,1
157517,2,1
157518,2,1
157519,2,1
157520,2,1
157521,2,1
157522,2,1
157523,2,1
157524,2,1
157525,2,1
157526,2,1
157527,2,1
157528,2,1
157529,2,1
157530,2,1
157531,2,1
157532,2,1
157533,2,1
157534,2,1
157535,2,1
157536,2,1
157537,2,1
157538,2,1
157539,2,1
157540,2,1
157541,2,1
157542,2,1
157543,2,1
157544,2,1
157545,2,1
157546,2,1
157547,2,1
157548,2,1
157549,2,1
157550,2,1
157551,2,1
157552,2,1
157553,2,1
157554,2,1
157555,2,1
157556,2,1
157557,2,1
157558,2,1
157559,2,1
157560,2,1
157561,2,1
157562,2,1
157563,2,1
157564,2,1
157565,2,1
157566,2,1
157567,2,1
157568,2,1
157569,2,1
157570,2,1
157571,2,1
157572,2,1
157573,2,1
157574,2,1
157575,2,1
157576,2,1
157577,2,1
157578,2,1
157579,2,1
157580,2,1
157581,2,1
157582,2,1
157583,2,1
157584,2,1
157585,2,1
157586,2,1
157587,2,1
157588,2,1
157589,2,1
157590,2,1
157591,2,1
157592,2,1
157593,2,1
157594,2,1
157595,2,1
157596,2,1
157597,2,1
157598,2,1
157599,2,1
157600,2,1
157601,2,1
157602,2,1
157603,2,1
157604,2,1
157605,2,1
157606,2,1
157607,2,1
157608,2,1
157609,2,1
157610,2,1
157611,2,1
157612,2,1
157613,2,1
157614,2,1
157615,2,1
157616,2,1
157617,2,1
157618,2,1
157619,2,1
157620,2,1
157621,2,1
157622,2,1
157623,2,1
157624,2,1
157625,2,1
157626,2,1
157627,2,1
157628,2,1
157629,2,1
157630,2,1
157631,2,1
157632,2,1
157633,2,1
157634,2,1
157635,2,1
157636,2,1
157637,2,1
157638,2,1
157639,2,1
157640,2,1
157641,2,1
157642,2,1
157643,2,1
157644,2,1
157645,2,1
157646,2,1
157647,2,1
157648,2,1
157649,2,1
157650,2,1
157651,2,1
157652,2,1
157653,2,1
157654,2,1
157655,2,1
157656,2,1
157657,2,1
157658,2,1
157659,2,1
157660,2,1
157661,2,1
157662,2,1
157663,2,1
157664,2,1
157665,2,1
157666,2,1
157667,2,1
157668,2,1
157669,2,1
157670,2,1
157671,2,1
157672,2,1
157673,2,1
157674,2,1
157675,2,1
157676,2,1
157677,2,1
157678,2,1
157679,2,1
157680,2,1
157681,2,1
157682,2,1
157683,2,1
157684,2,1
157685,2,1
157686,2,1
157687,2,1
157688,2,1
157689,2,1
157690,2,1
157691,2,1
157692,2,1
157693,2,1
157694,2,1
157695,2,1
157696,2,1
157697,2,1
157698,2,1
157699,2,1
157700,2,1
157701,2,1
157702,2,1
157703,2,1
157704,2,1
157705,2,1
157706,2,1
157707,2,1
157708,2,1
157709,2,1
157710,2,1
157711,2,1
157712,2,1
157713,2,1
157714,2,1
157715,2,1
157716,2,1
157717,2,1
157718,2,1
157719,2,1
157720,2,1
157721,2,1
157722,2,1
157723,2,1
157724,2,1
157725,2,1
157726,2,1
157727,2,1
157728,2,1
157729,2,1
157730,2,1
157731,2,1
157732,2,1
157733,2,1
157734,2,1
157735,2,1
157736,2,1
157737,2,1
157738,2,1
157739,2,1
157740,2,1
157741,2,1
157742,2,1
157743,2,1
157744,2,1
157745,2,1
157746,2,1
157747,2,1
157748,2,1
157749,2,1
157750,2,1
157751,2,1
157752,2,1
157753,2,1
157754,2,1
157755,2,1
157756,2,1
157757,2,1
157758,2,1
157759,2,1
157760,2,1
157761,2,1
157762,2,1
157763,2,1
157764,2,1
157765,2,1
157766,2,1
157767,2,1
157768,2,1
157769,2,1
157770,2,1
157771,2,1
157772,2,1
157773,2,1
157774,2,1
157775,2,1
157776,2,1
157777,2,1
157778,2,1
157779,2,1
157780,2,1
157781,2,1
157782,2,1
157783,2,1
157784,2,1
157785,2,1
157786,2,1
157787,2,1
157788,2,1
157789,2,1
157790,2,1
157791,2,1
157792,2,1
157793,2,1
157794,2,1
157795,2,1
157796,2,1
157797,2,1
157798,2,1
157799,2,1
157800,2,1
157801,2,1
157802,2,1
157803,2,1
157804,2,1
157805,2,1
157806,2,1
157807,2,1
157808,2,1
157809,2,1
157810,2,1
157811,2,1
157812,2,1
157813,2,1
157814,2,1
157815,2,1
157816,2,1
157817,2,1
157818,2,1
157819,2,1
157820,2,1
157821,2,1
157822,2,1
157823,2,1
157824,2,1
157825,2,1
157826,2,1
157827,2,1
157828,2,1
157829,2,1
157830,2,1
157831,2,1
157832,2,1
157833,2,1
157834,2,1
157835,2,1
157836,2,1
157837,2,1
157838,2,1
157839,2,1
157840,2,1
157841,2,1
157842,2,1
157843,2,1
157844,2,1
157845,2,1
157846,2,1
157847,2,1
157848,2,1
157849,2,1
157850,2,1
157851,2,1
157852,2,1
157853,2,1
157854,2,1
157855,2,1
157856,2,1
157857,2,1
157858,2,1
157859,2,1
157860,2,1
157861,2,1
157862,2,1
157863,2,1
157864,2,1
157865,2,1
157866,2,1
157867,2,1
157868,2,1
157869,2,1
157870,2,1
157871,2,1
157872,2,1
157873,2,1
157874,2,1
157875,2,1
157876,2,1
157877,2,1
157878,2,1
157879,2,1
157880,2,1
157881,2,1
157882,2,1
157883,2,1
157884,2,1
157885,2,1
157886,2,1
157887,2,1
157888,2,1
157889,2,1
157890,2,1
157891,2,1
157892,2,1
157893,2,1
157894,2,1
157895,2,1
157896,2,1
157897,2,1
157898,2,1
157899,2,1
157900,2,1
157901,2,1
157902,2,1
157903,2,1
157904,2,1
157905,2,1
157906,2,1
157907,2,1
157908,2,1
157909,2,1
157910,2,1
157911,2,1
157912,2,1
157913,2,1
157914,2,1
157915,2,1
157916,2,1
157917,2,1
157918,2,1
157919,2,1
157920,2,1
157921,2,1
157922,2,1
157923,2,1
157924,2,1
157925,2,1
157926,2,1
157927,2,1
157928,2,1
157929,2,1
157930,2,1
157931,2,1
157932,2,1
157933,2,1
157934,2,1
157935,2,1
157936,2,1
157937,2,1
157938,2,1
157939,2,1
157940,2,1
157941,2,1
157942,2,1
157943,2,1
157944,2,1
157945,2,1
157946,2,1
157947,2,1
157948,2,1
157949,2,1
157950,2,1
157951,2,1
157952,2,1
157953,2,1
157954,2,1
157955,2,1
157956,2,1
157957,2,1
157958,2,1
157959,2,1
157960,2,1
157961,2,1
157962,2,1
157963,2,1
157964,2,1
157965,2,1
157966,2,1
157967,2,1
157968,2,1
157969,2,1
157970,2,1
157971,2,1
157972,2,1
157973,2,1
157974,2,1
157975,2,1
157976,2,1
157977,2,1
157978,2,1
157979,2,1
157980,2,1
157981,2,1
157982,2,1
157983,2,1
157984,2,1
157985,2,1
157986,2,1
157987,2,1
157988,2,1
157989,2,1
157990,2,1
157991,2,1
157992,2,1
157993,2,1
157994,2,1
157995,2,1
157996,2,1
157997,2,1
157998,2,1
157999,2,1
158000,2,1
158001,2,1
158002,2,1
158003,2,1
158004,2,1
158005,2,1
158006,2,1
158007,2,1
158008,2,1
158009,2,1
158010,2,1
158011,2,1
158012,2,1
158013,2,1
158014,2,1
158015,2,1
158016,2,1
158017,2,1
158018,2,1
158019,2,1
158020,2,1
158021,2,1
158022,2,1
158023,2,1
158024,2,1
158025,2,1
158026,2,1
158027,2,1
158028,2,1
158029,2,1
158030,2,1
158031,2,1
158032,2,1
158033,2,1
158034,2,1
158035,2,1
158036,2,1
158037,2,1
158038,2,1
158039,2,1
158040,2,1
158041,2,1
158042,2,1
158043,2,1
158044,2,1
158045,2,1
158046,2,1
158047,2,1
158048,2,1
158049,2,1
158050,2,1
158051,2,1
158052,2,1
158053,2,1
158054,2,1
158055,2,1
158056,2,1
158057,2,1
158058,2,1
158059,2,1
158060,2,1
158061,2,1
158062,2,1
158063,2,1
158064,2,1
158065,2,1
158066,2,1
158067,2,1
158068,2,1
158069,2,1
158070,2,1
158071,2,1
158072,2,1
158073,2,1
158074,2,1
158075,2,1
158076,2,1
158077,2,1
158078,2,1
158079,2,1
158080,2,1
158081,2,1
